GENEID	RECURRENCE	FREQ	NUM_SAMPLES	PROJECTID
ENSG00000202361	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202382	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202392	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202400	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202411	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202441	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202472	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202498	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000202609	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203306	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203326	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203327	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203341	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203386	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203392	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203478	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203542	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203543	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203546	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203602	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203648	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203663	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203664	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203668	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203685	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203691	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203710	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203730	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203747	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203757	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203761	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203772	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203780	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203784	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203785	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203786	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203795	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203797	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203808	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203813	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203814	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203818	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203837	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203857	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203858	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203859	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203879	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203897	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203907	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203910	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203924	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203963	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000203970	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204007	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204021	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204022	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204033	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204044	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204071	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204072	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204084	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204104	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204120	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204130	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204131	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204152	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204174	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204186	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204195	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204209	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204217	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204227	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204228	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204231	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204248	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204256	5	0.014837	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204262	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204267	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204271	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204287	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204291	6	0.017804	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204301	5	0.014837	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204304	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204305	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204308	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204351	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204352	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204356	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204361	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204366	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204370	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204371	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204380	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204385	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204386	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204389	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204390	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204392	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204394	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204396	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204397	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204406	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204410	7	0.020772	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204422	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204424	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204427	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204438	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204439	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204444	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204463	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204466	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204469	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204472	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204475	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204478	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204482	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204511	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204516	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204518	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204519	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204536	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204538	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204539	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204540	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204542	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204544	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204560	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204564	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204568	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204569	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204574	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204576	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204577	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204580	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204590	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204592	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204599	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204604	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204613	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204614	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204618	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204619	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204620	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204624	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204632	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204634	5	0.014837	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204640	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204644	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204655	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204666	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204681	5	0.014837	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204683	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204687	5	0.014837	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204694	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204695	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204702	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204704	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204711	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204713	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204764	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204787	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204815	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204818	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204839	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204842	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204843	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204872	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204873	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204897	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204947	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204949	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204956	22	0.065282	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204961	11	0.032641	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204962	11	0.032641	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204963	12	0.035608	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204965	13	0.038576	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204967	19	0.056380	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204969	25	0.074184	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204970	25	0.074184	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204971	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204977	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000204989	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205029	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205030	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205035	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205038	9	0.026706	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205045	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205097	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205111	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205126	5	0.014837	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205143	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205155	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205174	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205213	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205215	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205221	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205267	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205277	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205323	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205325	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205330	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205359	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205364	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205413	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205420	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205436	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205439	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205494	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205497	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205517	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205531	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205560	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205592	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205639	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205649	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205683	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205726	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205744	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205754	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205791	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205810	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205821	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205929	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205930	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205937	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205940	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000205978	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206072	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206073	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206075	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206077	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206107	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206171	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206181	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206190	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206199	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206249	4	0.011869	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206384	6	0.017804	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206422	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206503	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206530	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206531	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206557	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206559	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206573	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206579	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206624	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206627	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206633	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206644	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206651	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206656	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206675	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206688	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206794	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206819	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206844	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206862	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206872	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206885	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206892	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206906	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206931	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206952	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206979	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000206992	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207001	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207004	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207008	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207014	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207031	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207063	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207133	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207152	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207159	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207170	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207191	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207195	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207217	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207236	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207259	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207262	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207263	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207280	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207290	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207313	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207338	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207352	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207367	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207375	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207395	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207421	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207427	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207431	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207442	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207460	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207471	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207474	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207476	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207484	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207493	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207496	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207549	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207571	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207575	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207581	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207601	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207609	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207620	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207621	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207630	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207647	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207656	3	0.008902	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207699	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207708	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207713	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207721	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207723	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207726	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207735	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207747	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207753	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207765	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207767	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207779	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207787	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207799	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207800	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207833	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207837	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207838	2	0.005935	337	tcga_Ovarian_serous_cystadenocarcinoma
ENSG00000207844	1	0.002967	337	tcga_Ovarian_serous_cystadenocarcinoma
