GENEID	PVALUE	QVALUE	PROJECTID
ENSG00000125814	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125815	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125818	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125820	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125827	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125834	0.88866	1	tcga_Colon_adenocarcinoma
ENSG00000125841	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125844	0.44558	0.979384203002144	tcga_Colon_adenocarcinoma
ENSG00000125845	0.99867	1	tcga_Colon_adenocarcinoma
ENSG00000125846	0.29340	0.8117004048583	tcga_Colon_adenocarcinoma
ENSG00000125848	0.12620	0.495613026819923	tcga_Colon_adenocarcinoma
ENSG00000125851	0.23260	0.717757150025088	tcga_Colon_adenocarcinoma
ENSG00000125861	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125863	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125864	0.83090	1	tcga_Colon_adenocarcinoma
ENSG00000125868	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125869	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125870	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125872	0.99849	1	tcga_Colon_adenocarcinoma
ENSG00000125875	0.91299	1	tcga_Colon_adenocarcinoma
ENSG00000125885	0.76032	1	tcga_Colon_adenocarcinoma
ENSG00000125888	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125903	0.056530	0.294626694915254	tcga_Colon_adenocarcinoma
ENSG00000125945	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125952	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125962	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125965	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125966	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000125970	0.94714	1	tcga_Colon_adenocarcinoma
ENSG00000125998	0.64498	1	tcga_Colon_adenocarcinoma
ENSG00000125999	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126001	0.92728	1	tcga_Colon_adenocarcinoma
ENSG00000126010	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126012	0.0000020128	6.87706666666667e-05	tcga_Colon_adenocarcinoma
ENSG00000126016	0.000045132	0.000947309897610922	tcga_Colon_adenocarcinoma
ENSG00000126067	0.38967	0.923851387818042	tcga_Colon_adenocarcinoma
ENSG00000126070	0.37352	0.905458415451321	tcga_Colon_adenocarcinoma
ENSG00000126091	0.13776	0.523948051948052	tcga_Colon_adenocarcinoma
ENSG00000126106	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126107	0.90887	1	tcga_Colon_adenocarcinoma
ENSG00000126214	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126217	0.78544	1	tcga_Colon_adenocarcinoma
ENSG00000126226	0.99350	1	tcga_Colon_adenocarcinoma
ENSG00000126231	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126243	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126247	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126249	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126254	0.055296	0.291156164383562	tcga_Colon_adenocarcinoma
ENSG00000126259	0.68428	1	tcga_Colon_adenocarcinoma
ENSG00000126261	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126262	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126337	0.85258	1	tcga_Colon_adenocarcinoma
ENSG00000126353	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126368	0.33246	0.860534090909091	tcga_Colon_adenocarcinoma
ENSG00000126461	0.92064	1	tcga_Colon_adenocarcinoma
ENSG00000126464	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126467	0.95678	1	tcga_Colon_adenocarcinoma
ENSG00000126500	0.80995	1	tcga_Colon_adenocarcinoma
ENSG00000126550	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126562	0.99998	1	tcga_Colon_adenocarcinoma
ENSG00000126581	0.52708	1	tcga_Colon_adenocarcinoma
ENSG00000126583	0.92290	1	tcga_Colon_adenocarcinoma
ENSG00000126602	0.95982	1	tcga_Colon_adenocarcinoma
ENSG00000126653	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126698	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126705	0.98647	1	tcga_Colon_adenocarcinoma
ENSG00000126733	0.033311	0.208617769857434	tcga_Colon_adenocarcinoma
ENSG00000126746	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126759	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126773	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126777	0.66803	1	tcga_Colon_adenocarcinoma
ENSG00000126778	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126785	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126787	0.99867	1	tcga_Colon_adenocarcinoma
ENSG00000126803	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126804	0.67052	1	tcga_Colon_adenocarcinoma
ENSG00000126838	0.51164	1	tcga_Colon_adenocarcinoma
ENSG00000126856	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126858	0.0000000000053904	2.36792571428571e-09	tcga_Colon_adenocarcinoma
ENSG00000126860	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126861	0.68452	1	tcga_Colon_adenocarcinoma
ENSG00000126882	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126883	0.89766	1	tcga_Colon_adenocarcinoma
ENSG00000126895	0.68590	1	tcga_Colon_adenocarcinoma
ENSG00000126903	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126947	0.33958	0.865127174813587	tcga_Colon_adenocarcinoma
ENSG00000126950	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126952	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000126970	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127022	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127074	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127080	0.99099	1	tcga_Colon_adenocarcinoma
ENSG00000127081	0.0000000039710	5.81467857142857e-07	tcga_Colon_adenocarcinoma
ENSG00000127083	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127124	0.38018	0.912966419367435	tcga_Colon_adenocarcinoma
ENSG00000127125	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127152	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127241	0.99999	1	tcga_Colon_adenocarcinoma
ENSG00000127249	0.46023	0.990001573976915	tcga_Colon_adenocarcinoma
ENSG00000127311	0.99124	1	tcga_Colon_adenocarcinoma
ENSG00000127314	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127318	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127325	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127328	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127329	0.63897	1	tcga_Colon_adenocarcinoma
ENSG00000127334	0.99919	1	tcga_Colon_adenocarcinoma
ENSG00000127362	0.97094	1	tcga_Colon_adenocarcinoma
ENSG00000127364	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127366	0.62482	1	tcga_Colon_adenocarcinoma
ENSG00000127412	0.97845	1	tcga_Colon_adenocarcinoma
ENSG00000127419	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127423	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127463	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127481	0.10798	0.449612051455653	tcga_Colon_adenocarcinoma
ENSG00000127483	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127507	0.99934	1	tcga_Colon_adenocarcinoma
ENSG00000127511	0.89224	1	tcga_Colon_adenocarcinoma
ENSG00000127515	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127526	0.22161	0.700360483042138	tcga_Colon_adenocarcinoma
ENSG00000127530	0.17383	0.606039965986395	tcga_Colon_adenocarcinoma
ENSG00000127580	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127603	0.036967	0.223107998037291	tcga_Colon_adenocarcinoma
ENSG00000127616	0.070727	0.342227419354839	tcga_Colon_adenocarcinoma
ENSG00000127688	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127804	0.77278	1	tcga_Colon_adenocarcinoma
ENSG00000127824	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127831	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127838	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127863	0.88017	1	tcga_Colon_adenocarcinoma
ENSG00000127870	0.99603	1	tcga_Colon_adenocarcinoma
ENSG00000127903	0.97675	1	tcga_Colon_adenocarcinoma
ENSG00000127914	0.0023000	0.0267897727272727	tcga_Colon_adenocarcinoma
ENSG00000127946	0.97845	1	tcga_Colon_adenocarcinoma
ENSG00000127947	0.12949	0.503708728652751	tcga_Colon_adenocarcinoma
ENSG00000127952	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127955	0.22013	0.698194687983497	tcga_Colon_adenocarcinoma
ENSG00000127980	0.55773	1	tcga_Colon_adenocarcinoma
ENSG00000127990	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000127995	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128000	0.14952	0.549311827956989	tcga_Colon_adenocarcinoma
ENSG00000128039	0.96199	1	tcga_Colon_adenocarcinoma
ENSG00000128052	0.55978	1	tcga_Colon_adenocarcinoma
ENSG00000128059	0.84950	1	tcga_Colon_adenocarcinoma
ENSG00000128159	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128191	0.11927	0.4781685136897	tcga_Colon_adenocarcinoma
ENSG00000128203	0.00000075436	3.26712253521127e-05	tcga_Colon_adenocarcinoma
ENSG00000128242	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128253	0.99867	1	tcga_Colon_adenocarcinoma
ENSG00000128254	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128266	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128268	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128271	0.67712	1	tcga_Colon_adenocarcinoma
ENSG00000128274	0.71752	1	tcga_Colon_adenocarcinoma
ENSG00000128276	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128284	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128285	0.38221	0.915339369158878	tcga_Colon_adenocarcinoma
ENSG00000128298	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128311	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128313	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128340	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128346	0.19760	0.658666666666667	tcga_Colon_adenocarcinoma
ENSG00000128383	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128394	0.59695	1	tcga_Colon_adenocarcinoma
ENSG00000128422	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128463	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128482	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128487	0.076806	0.361682159264931	tcga_Colon_adenocarcinoma
ENSG00000128510	0.55773	1	tcga_Colon_adenocarcinoma
ENSG00000128512	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128513	0.86732	1	tcga_Colon_adenocarcinoma
ENSG00000128519	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128536	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128567	0.83090	1	tcga_Colon_adenocarcinoma
ENSG00000128573	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128578	0.000000023718	2.51492586206897e-06	tcga_Colon_adenocarcinoma
ENSG00000128581	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128585	0.24654	0.738899122807018	tcga_Colon_adenocarcinoma
ENSG00000128591	0.020089	0.145179024676851	tcga_Colon_adenocarcinoma
ENSG00000128594	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128595	0.65395	1	tcga_Colon_adenocarcinoma
ENSG00000128596	0.26529	0.770317988668555	tcga_Colon_adenocarcinoma
ENSG00000128602	0.99998	1	tcga_Colon_adenocarcinoma
ENSG00000128604	0.17534	0.609576596947428	tcga_Colon_adenocarcinoma
ENSG00000128606	0.34904	0.877953374233129	tcga_Colon_adenocarcinoma
ENSG00000128610	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128617	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128641	0.00079021	0.0108477488839286	tcga_Colon_adenocarcinoma
ENSG00000128645	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128652	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128655	0.22170	0.700285053929122	tcga_Colon_adenocarcinoma
ENSG00000128683	0.32962	0.857876851460009	tcga_Colon_adenocarcinoma
ENSG00000128710	0.85127	1	tcga_Colon_adenocarcinoma
ENSG00000128731	0.98839	1	tcga_Colon_adenocarcinoma
ENSG00000128791	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128802	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128805	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128829	0.66050	1	tcga_Colon_adenocarcinoma
ENSG00000128833	0.30761	0.831195738137083	tcga_Colon_adenocarcinoma
ENSG00000128849	0.017932	0.134326187576127	tcga_Colon_adenocarcinoma
ENSG00000128881	0.48003	1	tcga_Colon_adenocarcinoma
ENSG00000128886	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000128908	0.0017781	0.0219144589178357	tcga_Colon_adenocarcinoma
ENSG00000128918	0.57257	1	tcga_Colon_adenocarcinoma
ENSG00000128989	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129003	0.13204	0.50816395494368	tcga_Colon_adenocarcinoma
ENSG00000129007	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129009	0.98748	1	tcga_Colon_adenocarcinoma
ENSG00000129048	0.84693	1	tcga_Colon_adenocarcinoma
ENSG00000129071	0.093935	0.411467414529915	tcga_Colon_adenocarcinoma
ENSG00000129083	0.66192	1	tcga_Colon_adenocarcinoma
ENSG00000129084	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129103	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129152	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129158	0.99879	1	tcga_Colon_adenocarcinoma
ENSG00000129159	0.93341	1	tcga_Colon_adenocarcinoma
ENSG00000129170	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129173	0.93811	1	tcga_Colon_adenocarcinoma
ENSG00000129187	0.99995	1	tcga_Colon_adenocarcinoma
ENSG00000129195	0.29305	0.811462179198559	tcga_Colon_adenocarcinoma
ENSG00000129204	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129221	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129245	0.10597	0.445160860655738	tcga_Colon_adenocarcinoma
ENSG00000129250	0.89524	1	tcga_Colon_adenocarcinoma
ENSG00000129277	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129282	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129292	0.029634	0.191438130252101	tcga_Colon_adenocarcinoma
ENSG00000129315	0.95395	1	tcga_Colon_adenocarcinoma
ENSG00000129317	0.78275	1	tcga_Colon_adenocarcinoma
ENSG00000129347	0.55773	1	tcga_Colon_adenocarcinoma
ENSG00000129351	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129353	0.027454	0.183125921908894	tcga_Colon_adenocarcinoma
ENSG00000129354	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129422	0.97757	1	tcga_Colon_adenocarcinoma
ENSG00000129437	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129450	0.070680	0.342269291338583	tcga_Colon_adenocarcinoma
ENSG00000129460	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129465	0.99867	1	tcga_Colon_adenocarcinoma
ENSG00000129467	0.55088	1	tcga_Colon_adenocarcinoma
ENSG00000129480	0.50947	1	tcga_Colon_adenocarcinoma
ENSG00000129484	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129493	0.016798	0.127856064356436	tcga_Colon_adenocarcinoma
ENSG00000129514	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129518	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129534	0.00083892	0.0113893112582781	tcga_Colon_adenocarcinoma
ENSG00000129562	0.00000017926	1.22494333333333e-05	tcga_Colon_adenocarcinoma
ENSG00000129566	0.74756	1	tcga_Colon_adenocarcinoma
ENSG00000129595	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129625	0.74834	1	tcga_Colon_adenocarcinoma
ENSG00000129646	0.99958	1	tcga_Colon_adenocarcinoma
ENSG00000129657	0.79517	1	tcga_Colon_adenocarcinoma
ENSG00000129667	0.18819	0.637668595041322	tcga_Colon_adenocarcinoma
ENSG00000129675	0.31619	0.840349394987035	tcga_Colon_adenocarcinoma
ENSG00000129680	0.0096740	0.0830937150837989	tcga_Colon_adenocarcinoma
ENSG00000129691	0.017636	0.132755691554468	tcga_Colon_adenocarcinoma
ENSG00000129696	0.99597	1	tcga_Colon_adenocarcinoma
ENSG00000129810	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129933	0.73310	1	tcga_Colon_adenocarcinoma
ENSG00000129951	0.71468	1	tcga_Colon_adenocarcinoma
ENSG00000129988	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000129990	0.20780	0.675459830866808	tcga_Colon_adenocarcinoma
ENSG00000130023	0.034894	0.2145981	tcga_Colon_adenocarcinoma
ENSG00000130024	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130035	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130037	0.65341	1	tcga_Colon_adenocarcinoma
ENSG00000130052	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130054	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130055	0.0084948	0.0756049493487699	tcga_Colon_adenocarcinoma
ENSG00000130119	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130147	0.51808	1	tcga_Colon_adenocarcinoma
ENSG00000130150	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130158	0.98151	1	tcga_Colon_adenocarcinoma
ENSG00000130159	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130164	0.044067	0.252809748134328	tcga_Colon_adenocarcinoma
ENSG00000130167	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130175	0.84449	1	tcga_Colon_adenocarcinoma
ENSG00000130201	0.33791	0.865894375	tcga_Colon_adenocarcinoma
ENSG00000130202	0.98841	1	tcga_Colon_adenocarcinoma
ENSG00000130224	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130226	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130234	0.98112	1	tcga_Colon_adenocarcinoma
ENSG00000130244	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130254	0.87276	1	tcga_Colon_adenocarcinoma
ENSG00000130270	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130287	0.11515	0.467132255936675	tcga_Colon_adenocarcinoma
ENSG00000130294	0.29898	0.821226887003126	tcga_Colon_adenocarcinoma
ENSG00000130299	0.99856	1	tcga_Colon_adenocarcinoma
ENSG00000130304	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130307	0.87990	1	tcga_Colon_adenocarcinoma
ENSG00000130309	0.00000086585	3.67239827586207e-05	tcga_Colon_adenocarcinoma
ENSG00000130311	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130338	0.087882	0.392216473149492	tcga_Colon_adenocarcinoma
ENSG00000130340	0.75632	1	tcga_Colon_adenocarcinoma
ENSG00000130347	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130348	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130349	0.89465	1	tcga_Colon_adenocarcinoma
ENSG00000130368	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130377	0.93349	1	tcga_Colon_adenocarcinoma
ENSG00000130383	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130385	0.077208	0.363019266055046	tcga_Colon_adenocarcinoma
ENSG00000130396	0.94910	1	tcga_Colon_adenocarcinoma
ENSG00000130402	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130413	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130414	0.97836	1	tcga_Colon_adenocarcinoma
ENSG00000130429	0.82500	1	tcga_Colon_adenocarcinoma
ENSG00000130475	0.0093563	0.0816187872340425	tcga_Colon_adenocarcinoma
ENSG00000130477	0.32379	0.850259820666097	tcga_Colon_adenocarcinoma
ENSG00000130479	0.35853	0.887307645875251	tcga_Colon_adenocarcinoma
ENSG00000130508	0.65058	1	tcga_Colon_adenocarcinoma
ENSG00000130518	0.99848	1	tcga_Colon_adenocarcinoma
ENSG00000130520	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130528	0.99682	1	tcga_Colon_adenocarcinoma
ENSG00000130529	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130538	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130540	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130544	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130545	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130558	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130559	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130560	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130561	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130584	0.36547	0.894761345541401	tcga_Colon_adenocarcinoma
ENSG00000130590	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130592	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130635	0.40296	0.937293494704992	tcga_Colon_adenocarcinoma
ENSG00000130638	0.89797	1	tcga_Colon_adenocarcinoma
ENSG00000130640	0.99985	1	tcga_Colon_adenocarcinoma
ENSG00000130649	0.64618	1	tcga_Colon_adenocarcinoma
ENSG00000130653	0.21921	0.697434816347646	tcga_Colon_adenocarcinoma
ENSG00000130684	0.055455	0.291494230769231	tcga_Colon_adenocarcinoma
ENSG00000130695	0.87722	1	tcga_Colon_adenocarcinoma
ENSG00000130699	0.00051372	0.00780093333333333	tcga_Colon_adenocarcinoma
ENSG00000130701	0.00000048034	2.34451666666667e-05	tcga_Colon_adenocarcinoma
ENSG00000130703	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130707	0.97810	1	tcga_Colon_adenocarcinoma
ENSG00000130711	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130713	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130714	0.99867	1	tcga_Colon_adenocarcinoma
ENSG00000130720	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130723	0.64507	1	tcga_Colon_adenocarcinoma
ENSG00000130726	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130749	0.95779	1	tcga_Colon_adenocarcinoma
ENSG00000130751	0.96084	1	tcga_Colon_adenocarcinoma
ENSG00000130758	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130764	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130766	0.16756	0.591218588640275	tcga_Colon_adenocarcinoma
ENSG00000130768	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130772	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130775	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130779	0.0000016322	6.04700602409639e-05	tcga_Colon_adenocarcinoma
ENSG00000130787	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130803	0.65208	1	tcga_Colon_adenocarcinoma
ENSG00000130812	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130813	0.55773	1	tcga_Colon_adenocarcinoma
ENSG00000130816	0.33947	0.865205346042271	tcga_Colon_adenocarcinoma
ENSG00000130818	0.45084	0.983563675062079	tcga_Colon_adenocarcinoma
ENSG00000130822	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130826	0.98625	1	tcga_Colon_adenocarcinoma
ENSG00000130827	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130844	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130856	0.24790	0.741890510948905	tcga_Colon_adenocarcinoma
ENSG00000130876	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130881	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130921	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130935	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130939	0.0082513	0.0740810145985401	tcga_Colon_adenocarcinoma
ENSG00000130940	0.70934	1	tcga_Colon_adenocarcinoma
ENSG00000130943	0.99886	1	tcga_Colon_adenocarcinoma
ENSG00000130948	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130950	0.91436	1	tcga_Colon_adenocarcinoma
ENSG00000130957	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000130985	0.98026	1	tcga_Colon_adenocarcinoma
ENSG00000130997	0.75346	1	tcga_Colon_adenocarcinoma
ENSG00000131013	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131016	0.97236	1	tcga_Colon_adenocarcinoma
ENSG00000131018	0.97806	1	tcga_Colon_adenocarcinoma
ENSG00000131023	0.62919	1	tcga_Colon_adenocarcinoma
ENSG00000131042	0.29048	0.808349321266968	tcga_Colon_adenocarcinoma
ENSG00000131043	0.073750	0.351598837209302	tcga_Colon_adenocarcinoma
ENSG00000131044	0.23873	0.726826485148515	tcga_Colon_adenocarcinoma
ENSG00000131051	0.0000065606	0.000183398590909091	tcga_Colon_adenocarcinoma
ENSG00000131055	0.71763	1	tcga_Colon_adenocarcinoma
ENSG00000131059	0.72985	1	tcga_Colon_adenocarcinoma
ENSG00000131061	0.98377	1	tcga_Colon_adenocarcinoma
ENSG00000131067	0.95416	1	tcga_Colon_adenocarcinoma
ENSG00000131069	0.00055087	0.00826305	tcga_Colon_adenocarcinoma
ENSG00000131080	0.033352	0.208662054933876	tcga_Colon_adenocarcinoma
ENSG00000131089	0.00098118	0.0130048642241379	tcga_Colon_adenocarcinoma
ENSG00000131097	0.47319	1	tcga_Colon_adenocarcinoma
ENSG00000131115	0.029043	0.18901	tcga_Colon_adenocarcinoma
ENSG00000131116	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131126	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131127	0.27340	0.782779329608938	tcga_Colon_adenocarcinoma
ENSG00000131143	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131148	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131149	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131152	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131165	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131183	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131187	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131203	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131233	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131242	0.99867	1	tcga_Colon_adenocarcinoma
ENSG00000131263	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131264	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131269	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131323	0.83285	1	tcga_Colon_adenocarcinoma
ENSG00000131351	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131355	0.55773	1	tcga_Colon_adenocarcinoma
ENSG00000131370	\N	\N	tcga_Colon_adenocarcinoma
ENSG00000131373	0.65749	1	tcga_Colon_adenocarcinoma
